id,originalId,name,details,reviews
39858,4b7c3e14f964a520d0862fe3,Kent House Railway Station (KTH),http://tour-pedia.org/api/getPlaceDetails?id=39858,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39858
39862,4b7c4f91f964a520848b2fe3,Wimbledon London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=39862,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39862
39873,4b7ce0a6f964a5201da82fe3,Baggage Reclaim - T3,http://tour-pedia.org/api/getPlaceDetails?id=39873,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39873
39884,4b7d4f0bf964a5207ab72fe3,Latimer Road London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=39884,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39884
39900,4b7dd0a3f964a52075d62fe3,harrow rd,http://tour-pedia.org/api/getPlaceDetails?id=39900,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39900
39922,4b7efc81f964a520680e30e3,Platform 16,http://tour-pedia.org/api/getPlaceDetails?id=39922,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39922
39926,4b7f058bf964a520e41030e3,AVIS,http://tour-pedia.org/api/getPlaceDetails?id=39926,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39926
39932,4b7f1032f964a520c11330e3,Lysia Street,http://tour-pedia.org/api/getPlaceDetails?id=39932,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39932
39959,4b80085af964a520574c30e3,Belvedere Railway Station (BVD),http://tour-pedia.org/api/getPlaceDetails?id=39959,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39959
39964,4b80202cf964a520825430e3,Motspur Park Railway Station (MOT),http://tour-pedia.org/api/getPlaceDetails?id=39964,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39964
39980,4b81174df964a520609630e3,Monument London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=39980,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39980
39986,4b8146d4f964a520409d30e3,Gate B47,http://tour-pedia.org/api/getPlaceDetails?id=39986,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39986
39991,4b815214f964a520549f30e3,Gate 19,http://tour-pedia.org/api/getPlaceDetails?id=39991,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=39991
40016,4b8240dff964a5203cce30e3,Platform 14,http://tour-pedia.org/api/getPlaceDetails?id=40016,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40016
40020,4b8299d9f964a52030da30e3,TfL Bus 316,http://tour-pedia.org/api/getPlaceDetails?id=40020,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40020
40031,4b82f62df964a520a3ef30e3,Brookhill Mews,http://tour-pedia.org/api/getPlaceDetails?id=40031,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40031
40041,4b83f33cf964a520fa1731e3,Platform 2,http://tour-pedia.org/api/getPlaceDetails?id=40041,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40041
40043,4b8422f7f964a520fc2231e3,Platform 17,http://tour-pedia.org/api/getPlaceDetails?id=40043,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40043
40066,4b8522c6f964a5208b4d31e3,National Hospital for Neurology and Neurosurgery,http://tour-pedia.org/api/getPlaceDetails?id=40066,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40066
40081,4b8575e9f964a520685f31e3,Platform 5,http://tour-pedia.org/api/getPlaceDetails?id=40081,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40081
40087,4b861443f964a520657f31e3,Plumstead Railway Station (PLU),http://tour-pedia.org/api/getPlaceDetails?id=40087,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40087
40103,4b86b786f964a520519831e3,TfL Bus 344,http://tour-pedia.org/api/getPlaceDetails?id=40103,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40103
40105,4b86c403f964a520b59b31e3,TfL Bus 36,http://tour-pedia.org/api/getPlaceDetails?id=40105,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40105
40109,4b86ce32f964a520959e31e3,Hackbridge Railway Station (HCB),http://tour-pedia.org/api/getPlaceDetails?id=40109,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40109
40113,4b86e8e6f964a52061a531e3,Platform 11,http://tour-pedia.org/api/getPlaceDetails?id=40113,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40113
40149,4b88e0fef964a520a31132e3,Gate 27,http://tour-pedia.org/api/getPlaceDetails?id=40149,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40149
40155,4b89080df964a520181932e3,Servisair Lounge,http://tour-pedia.org/api/getPlaceDetails?id=40155,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40155
40187,4b8a5326f964a5207d6832e3,Gate 20,http://tour-pedia.org/api/getPlaceDetails?id=40187,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40187
40195,4b8a7276f964a520286d32e3,Purley Oaks Railway Station (PUO),http://tour-pedia.org/api/getPlaceDetails?id=40195,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40195
40204,4b8ab449f964a5200a7b32e3,Gate B33,http://tour-pedia.org/api/getPlaceDetails?id=40204,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40204
40220,4b8baf4ef964a520eba632e3,Hornsey Reuse and Recycling Centre,http://tour-pedia.org/api/getPlaceDetails?id=40220,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40220
40221,4b8bb8aff964a52053a832e3,Local Government Association,http://tour-pedia.org/api/getPlaceDetails?id=40221,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40221
40242,4b8d016cf964a52006e432e3,Platform 1,http://tour-pedia.org/api/getPlaceDetails?id=40242,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40242
40260,4b8e2024f964a520031933e3,Platform 5,http://tour-pedia.org/api/getPlaceDetails?id=40260,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40260
40261,4b8e21def964a520341933e3,Raynes Park Railway Station (RAY),http://tour-pedia.org/api/getPlaceDetails?id=40261,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40261
40262,4b8e2590f964a520971933e3,Acton Mainline Railway Station (AML),http://tour-pedia.org/api/getPlaceDetails?id=40262,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40262
40264,4b8e2bd4f964a520461a33e3,MI6,http://tour-pedia.org/api/getPlaceDetails?id=40264,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40264
40265,4b8e30f5f964a520ec1a33e3,Coin Street Neighbourhood Centre,http://tour-pedia.org/api/getPlaceDetails?id=40265,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40265
40270,4b8e5b7df964a5207b1e33e3,Sainsbury's Store Support Centre,http://tour-pedia.org/api/getPlaceDetails?id=40270,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40270
40279,4b8ea053f964a520ca2c33e3,Gate 26,http://tour-pedia.org/api/getPlaceDetails?id=40279,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40279
40282,4b8ec1ddf964a520513533e3,Woodford London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=40282,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40282
40284,4b8ecddbf964a520443833e3,Ageless Clinics,http://tour-pedia.org/api/getPlaceDetails?id=40284,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40284
40291,4b8f6a93f964a520e95333e3,Pinner London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=40291,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40291
40292,4b8f7395f964a520e75433e3,Platform 12,http://tour-pedia.org/api/getPlaceDetails?id=40292,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40292
40327,4b90b98df964a520789533e3,Clapham High Street Railway Station (CLP),http://tour-pedia.org/api/getPlaceDetails?id=40327,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40327
40329,4b90c61cf964a520f89633e3,TfL Bus 254,http://tour-pedia.org/api/getPlaceDetails?id=40329,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40329
40372,4b925735f964a5202af333e3,Harvist Road,http://tour-pedia.org/api/getPlaceDetails?id=40372,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40372
40375,4b925a5ff964a520edf333e3,TfL Bus 13,http://tour-pedia.org/api/getPlaceDetails?id=40375,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40375
40386,4b9267bff964a5202bf733e3,Hendon Police College,http://tour-pedia.org/api/getPlaceDetails?id=40386,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40386
40392,4b92728bf964a5203cfa33e3,Canary Wharf Pier,http://tour-pedia.org/api/getPlaceDetails?id=40392,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40392
40393,4b927595f964a52023fb33e3,London Bridge City Pier,http://tour-pedia.org/api/getPlaceDetails?id=40393,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40393
40395,4b92768ff964a5206dfb33e3,Bankside Pier,http://tour-pedia.org/api/getPlaceDetails?id=40395,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40395
40398,4b928a7cf964a5207c0234e3,Parkgate Road,http://tour-pedia.org/api/getPlaceDetails?id=40398,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40398
40443,4b93d0acf964a5200a5334e3,Ampere Way London Tramlink Stop,http://tour-pedia.org/api/getPlaceDetails?id=40443,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40443
40464,4b951a8ef964a5204f8f34e3,Marie Curie Cancer Care,http://tour-pedia.org/api/getPlaceDetails?id=40464,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40464
40472,4b954ec6f964a520839b34e3,Regent's Park London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=40472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40472
40475,4b9560c5f964a5206a9f34e3,Nelson Mandela Statue,http://tour-pedia.org/api/getPlaceDetails?id=40475,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40475
40477,4b956cb7f964a520dca134e3,Platform 3,http://tour-pedia.org/api/getPlaceDetails?id=40477,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40477
40483,4b95fa2bf964a52025b934e3,TfL Bus 83,http://tour-pedia.org/api/getPlaceDetails?id=40483,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40483
40488,4b9611bef964a520c8bb34e3,Camden Council Parking Services,http://tour-pedia.org/api/getPlaceDetails?id=40488,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40488
40491,4b9628ecf964a520d7be34e3,Edgware Blood Donor Centre,http://tour-pedia.org/api/getPlaceDetails?id=40491,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40491
40495,4b964063f964a52068c234e3,North Wembley London Underground and London Overground Station,http://tour-pedia.org/api/getPlaceDetails?id=40495,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40495
40523,4b97412ef964a5208ffd34e3,Kingsbury London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=40523,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40523
40538,4b97c354f964a520141435e3,Platform 6,http://tour-pedia.org/api/getPlaceDetails?id=40538,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40538
40540,4b97e64df964a520bb1d35e3,Crouch Hill London Overground Station,http://tour-pedia.org/api/getPlaceDetails?id=40540,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40540
40553,4b982aa9f964a520ee3035e3,Huddleston Road,http://tour-pedia.org/api/getPlaceDetails?id=40553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40553
40555,4b989af8f964a520924835e3,TfL Bus W7,http://tour-pedia.org/api/getPlaceDetails?id=40555,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40555
40556,4b989e0af964a520014935e3,TfL Bus 229,http://tour-pedia.org/api/getPlaceDetails?id=40556,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40556
40557,4b98a88ef964a520694a35e3,Cranebank,http://tour-pedia.org/api/getPlaceDetails?id=40557,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40557
40558,4b98a960f964a5208a4a35e3,Platform 6,http://tour-pedia.org/api/getPlaceDetails?id=40558,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40558
40559,4b98ad28f964a5200c4b35e3,North Circular,http://tour-pedia.org/api/getPlaceDetails?id=40559,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40559
40565,4b98d3b2f964a520525135e3,Bathurst Gardens NW10,http://tour-pedia.org/api/getPlaceDetails?id=40565,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40565
40572,4b990ba9f964a520c65d35e3,Gate 21,http://tour-pedia.org/api/getPlaceDetails?id=40572,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40572
40574,4b991edaf964a520b46235e3,Platform 17,http://tour-pedia.org/api/getPlaceDetails?id=40574,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40574
40575,4b9920f8f964a5204a6335e3,London Osteopathy and Sports Injury Clinic,http://tour-pedia.org/api/getPlaceDetails?id=40575,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40575
40576,4b9922bdf964a520d76335e3,Platform 18,http://tour-pedia.org/api/getPlaceDetails?id=40576,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40576
40579,4b99338bf964a520546935e3,Platform 9,http://tour-pedia.org/api/getPlaceDetails?id=40579,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40579
40591,4b9959bff964a5200a7535e3,Emirates Lounge,http://tour-pedia.org/api/getPlaceDetails?id=40591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40591
40598,4b99e745f964a520739635e3,Purple Parking,http://tour-pedia.org/api/getPlaceDetails?id=40598,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40598
40600,4b99f727f964a520ff9835e3,One Canada Square,http://tour-pedia.org/api/getPlaceDetails?id=40600,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40600
40602,4b99fd73f964a520129a35e3,Limehouse Railway Station (LHS),http://tour-pedia.org/api/getPlaceDetails?id=40602,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40602
40612,4b9a351df964a52084a435e3,BA Galleries Lounge North,http://tour-pedia.org/api/getPlaceDetails?id=40612,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40612
40617,4b9a3dcaf964a520c1a635e3,wallacespace,http://tour-pedia.org/api/getPlaceDetails?id=40617,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40617
40638,4b9a90e1f964a520dbc135e3,Holborn Bars,http://tour-pedia.org/api/getPlaceDetails?id=40638,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40638
40651,4b9ad963f964a52009dc35e3,Tite Street,http://tour-pedia.org/api/getPlaceDetails?id=40651,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40651
40654,4b9b4acdf964a520b0fe35e3,TfL Bus 65,http://tour-pedia.org/api/getPlaceDetails?id=40654,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40654
40655,4b9b5321f964a520880036e3,TfL Bus 71,http://tour-pedia.org/api/getPlaceDetails?id=40655,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40655
40676,4b9b98a6f964a5205c1236e3,Venner Road,http://tour-pedia.org/api/getPlaceDetails?id=40676,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40676
40704,4b9bed0df964a520a63636e3,Tooting Broadway London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=40704,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40704
40743,4b9ce775f964a5208e8136e3,Brent Cross Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=40743,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40743
40777,4b9df888f964a520c7c436e3,Gate 2,http://tour-pedia.org/api/getPlaceDetails?id=40777,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40777
40798,4b9e6e29f964a5200ae336e3,Hampstead Police Station,http://tour-pedia.org/api/getPlaceDetails?id=40798,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40798
40799,4b9e6f8bf964a52091e336e3,Blackfriars Millennium Pier,http://tour-pedia.org/api/getPlaceDetails?id=40799,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40799
40807,4b9e894af964a520caec36e3,Platform 4,http://tour-pedia.org/api/getPlaceDetails?id=40807,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40807
40818,4b9f465ff964a520931a37e3,Platform 9,http://tour-pedia.org/api/getPlaceDetails?id=40818,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40818
40857,4ba06f66f964a5209a6d37e3,Bag Drop - T5,http://tour-pedia.org/api/getPlaceDetails?id=40857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40857
40858,4ba0707ff964a520cd6d37e3,Security/Passport Control - T5,http://tour-pedia.org/api/getPlaceDetails?id=40858,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40858
40860,4ba08e6df964a5202e7237e3,Northwood Hills London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=40860,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40860
40862,4ba09b4ff964a520197437e3,TfL Bus 222,http://tour-pedia.org/api/getPlaceDetails?id=40862,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40862
40863,4ba09bd9f964a520297437e3,TfL Bus 401,http://tour-pedia.org/api/getPlaceDetails?id=40863,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40863
40867,4ba0b286f964a520247837e3,House Of Lords,http://tour-pedia.org/api/getPlaceDetails?id=40867,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40867
40868,4ba0b52bf964a520a87837e3,TfL Bus 18,http://tour-pedia.org/api/getPlaceDetails?id=40868,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40868
40880,4ba10d71f964a520e19237e3,Platform 2,http://tour-pedia.org/api/getPlaceDetails?id=40880,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40880
40888,4ba12171f964a520c29a37e3,Platform 13,http://tour-pedia.org/api/getPlaceDetails?id=40888,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40888
40917,4ba1ea55f964a520bfd137e3,H98 Bus,http://tour-pedia.org/api/getPlaceDetails?id=40917,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40917
40924,4ba22601f964a5203adf37e3,Platform 4,http://tour-pedia.org/api/getPlaceDetails?id=40924,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40924
40928,4ba247d9f964a52079e937e3,Osteo4U.co.uk,http://tour-pedia.org/api/getPlaceDetails?id=40928,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40928
40934,4ba2783df964a520e2fb37e3,Tetherdown Hall,http://tour-pedia.org/api/getPlaceDetails?id=40934,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40934
40943,4ba291e4f964a520390538e3,TfL Bus C11,http://tour-pedia.org/api/getPlaceDetails?id=40943,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40943
40957,4ba35facf964a5202d3838e3,De Vere Venues,http://tour-pedia.org/api/getPlaceDetails?id=40957,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40957
40959,4ba372aff964a520d53d38e3,BA/bmi International Lounge,http://tour-pedia.org/api/getPlaceDetails?id=40959,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40959
40969,4ba3acd8f964a520fb5238e3,TfL Bus 285,http://tour-pedia.org/api/getPlaceDetails?id=40969,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40969
40974,4ba3c322f964a5208a5c38e3,Platform 6,http://tour-pedia.org/api/getPlaceDetails?id=40974,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40974
40984,4ba3dc11f964a520726738e3,Shoulder Of Mutton Alley,http://tour-pedia.org/api/getPlaceDetails?id=40984,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=40984
41011,4ba4cd43f964a52035b638e3,Etihad Airways Lounge,http://tour-pedia.org/api/getPlaceDetails?id=41011,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41011
41029,4ba4fee9f964a520eacd38e3,TfL Bus 4,http://tour-pedia.org/api/getPlaceDetails?id=41029,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41029
41046,4ba538d5f964a520e9ed38e3,A406,http://tour-pedia.org/api/getPlaceDetails?id=41046,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41046
41085,4ba63f0ef964a520c63e39e3,Business Parking,http://tour-pedia.org/api/getPlaceDetails?id=41085,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41085
41088,4ba64105f964a5206d3f39e3,Fryent Way,http://tour-pedia.org/api/getPlaceDetails?id=41088,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41088
41089,4ba64244f964a520f83f39e3,Eurostar Business Premier Lounge,http://tour-pedia.org/api/getPlaceDetails?id=41089,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41089
41122,4ba7275bf964a520678339e3,Platform 14,http://tour-pedia.org/api/getPlaceDetails?id=41122,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41122
41141,4ba776abf964a520cf9539e3,Barkantine Health Centre,http://tour-pedia.org/api/getPlaceDetails?id=41141,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41141
41158,4ba7bc5cf964a5207cae39e3,West Ham Ambulance Station,http://tour-pedia.org/api/getPlaceDetails?id=41158,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41158
41170,4ba878e5f964a52057dc39e3,Platform 4,http://tour-pedia.org/api/getPlaceDetails?id=41170,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41170
41171,4ba87dfcf964a52030dd39e3,TfL Bus 139,http://tour-pedia.org/api/getPlaceDetails?id=41171,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41171
41190,4ba909b5f964a520c0053ae3,Brimsdown Railway Station (BMD),http://tour-pedia.org/api/getPlaceDetails?id=41190,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41190
41192,4ba90d50f964a5201e073ae3,Bermondsey London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=41192,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41192
41196,4ba934bdf964a52030143ae3,Green Valley,http://tour-pedia.org/api/getPlaceDetails?id=41196,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41196
41206,4ba95c9ef964a520fc213ae3,Platform 3,http://tour-pedia.org/api/getPlaceDetails?id=41206,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41206
41207,4ba96b51f964a52007263ae3,The Embassy,http://tour-pedia.org/api/getPlaceDetails?id=41207,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41207
41214,4ba9e216f964a520053c3ae3,Gate B43,http://tour-pedia.org/api/getPlaceDetails?id=41214,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41214
41218,4ba9f920f964a520d6403ae3,"Paddington London Underground Station (District, Circle and Bakerloo lines)",http://tour-pedia.org/api/getPlaceDetails?id=41218,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41218
41220,4ba9fbd9f964a52086413ae3,Gate A13,http://tour-pedia.org/api/getPlaceDetails?id=41220,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41220
41231,4baa315ff964a5200b523ae3,Hertz,http://tour-pedia.org/api/getPlaceDetails?id=41231,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41231
41232,4baa4e88f964a5203a5d3ae3,George Street London Tramlink Stop,http://tour-pedia.org/api/getPlaceDetails?id=41232,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41232
41236,4baa5b51f964a5208c623ae3,Platform 2,http://tour-pedia.org/api/getPlaceDetails?id=41236,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41236
41240,4baa6bc7f964a52083683ae3,Gate 21A,http://tour-pedia.org/api/getPlaceDetails?id=41240,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41240
41251,4baa9526f964a520cc763ae3,Avon Road,http://tour-pedia.org/api/getPlaceDetails?id=41251,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41251
41260,4bab2537f964a520c8963ae3,Bethnal Green Railway Station (BET),http://tour-pedia.org/api/getPlaceDetails?id=41260,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41260
41271,4bab64f1f964a520ffa53ae3,Kingsland Road,http://tour-pedia.org/api/getPlaceDetails?id=41271,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41271
41291,4babdd69f964a52045d03ae3,Bishopsgate,http://tour-pedia.org/api/getPlaceDetails?id=41291,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41291
41301,4bac5caef964a520e5f13ae3,Virgin Atlantic Revivals Lounge,http://tour-pedia.org/api/getPlaceDetails?id=41301,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41301
41302,4bac67f0f964a520b6f33ae3,London Fields Railway Station (LOF),http://tour-pedia.org/api/getPlaceDetails?id=41302,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41302
41304,4bac7050f964a5201cf53ae3,Gate 12,http://tour-pedia.org/api/getPlaceDetails?id=41304,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41304
41307,4bac7bbef964a52020f73ae3,Platform 15,http://tour-pedia.org/api/getPlaceDetails?id=41307,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41307
41310,4bac93e5f964a5202efc3ae3,Chalk Farm London Underground Station,http://tour-pedia.org/api/getPlaceDetails?id=41310,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41310
41321,4bace485f964a5208d163be3,Gate 8,http://tour-pedia.org/api/getPlaceDetails?id=41321,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41321
41351,4bad4db5f964a52008443be3,Greenland Pier,http://tour-pedia.org/api/getPlaceDetails?id=41351,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41351
41354,4bad92a9f964a5206c5c3be3,Sudbury hill taxi rank,http://tour-pedia.org/api/getPlaceDetails?id=41354,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41354
41361,4badd259f964a520726b3be3,Gate 14,http://tour-pedia.org/api/getPlaceDetails?id=41361,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41361
41363,4baddc1bf964a520046e3be3,Under the Clock,http://tour-pedia.org/api/getPlaceDetails?id=41363,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41363
41368,4badedb4f964a52048733be3,Downs Bridge Road,http://tour-pedia.org/api/getPlaceDetails?id=41368,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41368
41391,4bae1d41f964a520e5853be3,Selhurst Railway Station (SRS),http://tour-pedia.org/api/getPlaceDetails?id=41391,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41391
41406,4bae4486f964a520de9a3be3,Tottenham High Road,http://tour-pedia.org/api/getPlaceDetails?id=41406,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41406
41433,4baf162df964a52091ea3be3,Bakers Arms,http://tour-pedia.org/api/getPlaceDetails?id=41433,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41433
41435,4baf227cf964a52001ed3be3,Handsworth Road,http://tour-pedia.org/api/getPlaceDetails?id=41435,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41435
41472,4bafbdb3f964a520cf1c3ce3,Blackheath Railway Station (BKH),http://tour-pedia.org/api/getPlaceDetails?id=41472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41472
41500,4bb0e5f4f964a52006683ce3,Riddlesdown Railway Station (RDD),http://tour-pedia.org/api/getPlaceDetails?id=41500,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=41500
